_id,created_date,id,is_private,quantity,total_price,payment_token_symbol,payment_token_usd_price,asset_token_id,asset_num_sales,asset_id,asset_image_url,transaction_from_account_username,seller_username,winner_account_username
61b41b11d6ab32dbd9a85713,2021-11-17T11:13:03.519508,2009943078,False,1,1000000000000000000,ETH,3983.769999999999982000,12959,1,59516467,https://lh3.googleusercontent.com/_7LgyBEua9avJUBxH67xK0DZyEDYmdSCLof9EeK2Z8mI5LPVz7njKFni-vHGKN6who18MOyem-8V1ZQMThz7GDAMA2Yz8Vzecl4t1-I,randaartcollect1,keiran,randaartcollect1
61b41b11d6ab32dbd9a85714,2021-11-17T11:12:31.014857,2009932512,False,1,1000000000000000000,ETH,3983.769999999999982000,23986,1,68156822,https://lh3.googleusercontent.com/zlpqSfOyR6VkiVkcuBUWrKCyyXOYMO1-8ofjgzkCOtbX5yPg5JIUxN1G_PjkBUW1ALfRfkirqlAMhz2mqy0m848DaYvdXDYpe61rYw,randaartcollect1,Mesta,randaartcollect1
61b41b11d6ab32dbd9a85715,2021-11-17T11:12:02.062406,2009923407,False,1,990000000000000000,ETH,3983.769999999999982000,3255,1,59272681,https://lh3.googleusercontent.com/s6WOcBfHxKx8RssJtaN3_sWXRlt_-8jj90WQQAusZorldVGwFdFTR757BGVlLaQVP6K8CgaIhWKaY46tsMD4ddYM5dgThhdJvnDiTAY,randaartcollect1,maxnaut,randaartcollect1
61b41b11d6ab32dbd9a85716,2021-11-17T11:12:02.128261,2009923432,False,1,990000000000000000,ETH,3983.769999999999982000,7804,1,59316770,https://lh3.googleusercontent.com/B55gkukgoT_5PTEy4137iMbsXf0EEWh1a7oPWN3unSpWLv4sWQUD-65IIx4rljfSp1Ag-KYfuyu9yIa6Bx7DS4X-7CpiMYy-wsJv,randaartcollect1,svengali,randaartcollect1
61b41b11d6ab32dbd9a85717,2021-11-17T11:12:01.399302,2009923221,False,1,990000000000000000,ETH,3983.769999999999982000,5897,2,59287964,https://lh3.googleusercontent.com/BVRuUo-OXlPONfXoKBotMSA2MW4-xHuTjiQRtXmFEZeHe6_1d3LwQKTQdoBnJ9Alp3aJF6JRYEz8sDFgqMXmgloHwR8iyfb0pY_Uh_4,randaartcollect1,unknown,randaartcollect1
61b41b11d6ab32dbd9a85718,2021-11-17T11:10:45.451553,2009891559,False,1,990000000000000000,ETH,3983.769999999999982000,13753,1,59569948,https://lh3.googleusercontent.com/jMsmuXWaUulsdEDLieAVDhopzdlXUD2nMyBsCbcFGPY_GwbMB_Zv-ZubJ9O1tXj5RSzSzPVYibp9Yj_OcGA2aMItqKIT5e3xyuXwjw,randaartcollect1,bobtubba,randaartcollect1
61b41b11d6ab32dbd9a85719,2021-11-17T11:10:40.392305,2009889531,False,1,990000000000000000,ETH,3983.769999999999982000,26092,1,68679202,https://lh3.googleusercontent.com/HDbHzUcXZMLgyuzsD2HaoQS4wTEnNeQQsjRAAeABtZMCqjxTuz1JZT_OtHkgGxuuF8obNIE4mYaS9XXXhJctCPK2fdd7_OjyRYRFNg,randaartcollect1,freedomsails,randaartcollect1
61b41b11d6ab32dbd9a8571a,2021-11-17T11:10:40.752581,2009889698,False,1,990000000000000000,ETH,3983.769999999999982000,11356,1,59411480,https://lh3.googleusercontent.com/GCuGTq_OKaV2BA-CrYZoI5rzPc_IpJij5Kgtr1EwphjY35rDbekDKA0p5L_Z7kmz_KD5Sx66QFZ5bh7Mm6d2jPDpfnk72r1zRunr-Q,randaartcollect1,bobtubba,randaartcollect1
61b41b11d6ab32dbd9a8571b,2021-11-17T11:09:35.348895,2009868218,False,1,990000000000000000,ETH,3983.769999999999982000,23982,1,68156768,https://lh3.googleusercontent.com/sIKgZVfRh0OsJUnTiPksa-CO23zzb6E-gc33ZlPWH-fbVueSplUHF2505WTVSDMtLgxy4Lpwg6Yq606pqPN1mAHBtcoBgEX_shIm,randaartcollect1,Mesta,randaartcollect1
61b41b11d6ab32dbd9a8571c,2021-11-17T11:09:35.377533,2009868231,False,1,980000000000000000,ETH,3983.769999999999982000,10907,1,59393348,https://lh3.googleusercontent.com/TWFUsey5lzYc5pM_F8hhgbOnaD76cPJw2ukmU-J7Frl9YdtwMXgRwELw2kSD3-lx7H-4RK1yhBps0MtWlW9eMyTfWiDPAE9dP5FQ,randaartcollect1,tre,randaartcollect1
61b41b11d6ab32dbd9a8571d,2021-11-17T10:59:48.169330,2009692600,unknown,1,880000000000000000,WETH,3972.699999999999818000,11010,2,59397184,https://lh3.googleusercontent.com/IqqRVxIZsY6kTqo7FMPV3wwI96yvj0Z2iRv57f43nmFtQvcfdz_sLEREzSvx5GfB5dX9ZR5HrOn_OU8jkyhGLpJSYVLjCZAtF0av,unknown,unknown,speriamodisi
61b41b11d6ab32dbd9a8571e,2021-11-17T10:54:21.941681,2009588247,False,1,900000000000000000,ETH,3983.769999999999982000,20087,1,63606226,https://lh3.googleusercontent.com/l1WAO0q_aoUbqOm7Qj_Ail9k9gwxwdeD7joK7wTv3gJmdgIQYewhiy_UfpMMkXpR_FDSDMpA_qlmKTL32JN1klyOvMwXQ7TIrw5cOg,Bluest_Chips,jocrypto22,unknown
61b41b11d6ab32dbd9a8571f,2021-11-17T10:54:23.432535,2009588597,False,1,920000000000000000,ETH,3983.769999999999982000,1505,1,59269238,https://lh3.googleusercontent.com/1Eg_sQPGCFZF2F9ekctTAxqu5R0G1_61azviYC5leuh4CC-L-ghBcD6Hk2ngx2HPWZ1GkWBslKBaUu746iE6Nwc6lCegm4UP_1Ac,Bluest_Chips,Portfoliio,unknown
61b41b11d6ab32dbd9a85720,2021-11-17T10:54:24.607366,2009588903,False,1,920000000000000000,ETH,3983.769999999999982000,7475,1,59310787,https://lh3.googleusercontent.com/0tuwHB6HqON6DdIfhGg5GWH_a89jiUvd3XBWLicFH5MQ0Sjx_pqfbS_5qqPRyiPXBi6InWQq5Zk1UVHL7mP8eEcB-lh85p8GAGEv,Bluest_Chips,maxnaut,unknown
61b41b11d6ab32dbd9a85721,2021-11-17T10:54:25.166606,2009589039,False,1,930000000000000000,ETH,3983.769999999999982000,9289,2,59345477,https://lh3.googleusercontent.com/qhKITfZaRzifvKYwmlXgIrg_AglRZpNv6kfU7-7dOnWRnX8woQ2kCBorutmM0o99fzm0Hrz-5G4cyp403W1jA3AJFg5Ys-J0G2XxbA,Bluest_Chips,sd_brian,unknown
61b41b11d6ab32dbd9a85722,2021-11-17T10:54:25.789913,2009589172,False,1,940000000000000000,ETH,3983.769999999999982000,10914,1,59393386,https://lh3.googleusercontent.com/3Yqv1qzVq1-Q68OfJmuSAQPLnXIRiX2NaRRGBubFxQVp48G3lf1sQXuBu0Qr1aa2nXe2z_hlnEjT1ueCGHvi0K6AcGrVK0cgyCBf_w,Bluest_Chips,tre,unknown
61b41b11d6ab32dbd9a85723,2021-11-17T10:54:26.933512,2009589478,False,1,950000000000000000,ETH,3983.769999999999982000,23966,1,68156647,https://lh3.googleusercontent.com/y5Hbckd9N4Lc4cIaLUEXWPOZnNCGmiLcXj8wOyjEtjarig5YjyfAfez2eMDP9V4ORNgy9pC9glX9ZypDMHebWksEAc4dnW5T4JGvlA,Bluest_Chips,Mesta,unknown
61b41b11d6ab32dbd9a85724,2021-11-17T10:54:27.537496,2009589609,False,1,950000000000000000,ETH,3983.769999999999982000,17243,1,60875598,https://lh3.googleusercontent.com/OCOkqCX4oAQlhJ6f33L_1nWJxUZ1_YFBRl7XzhLweBQuB2drQ9cI7k2s1RncfoVPwpM7kTU7Nz_gmKpUZHLHylBdZuRBT_B2_w9vQg,Bluest_Chips,elevensec,unknown
61b41b11d6ab32dbd9a85725,2021-11-17T10:54:28.179723,2009589771,False,1,950000000000000000,ETH,3983.769999999999982000,25453,1,68611650,https://lh3.googleusercontent.com/ynGX-xSmjqDrADpZncU3W8Wogd292gU9iW_9h5ocjxnIojr_L3zua8D0AiyQSVvZT7D0qRbDqO7KLDW6p1cnW4qPqQO0J_KEXxRAOQ,Bluest_Chips,0X45B,unknown
61b41b11d6ab32dbd9a85726,2021-11-17T10:54:29.351313,2009590031,False,1,970000000000000000,ETH,3983.769999999999982000,23968,1,68156653,https://lh3.googleusercontent.com/NyZUA6L7qk2owJrOXAPhMM9yeb33U5tdFv1PSvdg-k_eITcLrhUb99PgIuAM7zvq2cXx_L-uw591QE3FfAoziAjITBnp95YaBnpruw,Bluest_Chips,Mesta,unknown
61b41b11d6ab32dbd9a85727,2021-11-17T10:54:29.883254,2009590185,False,1,980000000000000000,ETH,3983.769999999999982000,23978,1,68156723,https://lh3.googleusercontent.com/KUpvslnZdcUTxc5aGwiW1k648Na1seKYgFTfpWfOuq3gdzmksnbEvdcfv-V_k7esY2MCqNb7P9VE4BzqZFbG5iqXkUJUjJhcROBb,Bluest_Chips,Mesta,unknown
61b41b11d6ab32dbd9a85728,2021-11-17T10:54:22.497844,2009588387,False,1,910000000000000000,ETH,3983.769999999999982000,23998,1,68156898,https://lh3.googleusercontent.com/JqKUzv2rSX4dw6zpOGfMimIroKngZpXuL3BgDxZ4YqlWmOOl_r8k6TgcNwFQrvGSpC16nEffceJpmulh7VGQPI8jLwBfR_uhLcY,Bluest_Chips,Mesta,unknown
61b41b11d6ab32dbd9a85729,2021-11-17T10:54:22.939963,2009588490,False,1,910000000000000000,ETH,3983.769999999999982000,4193,2,59276569,https://lh3.googleusercontent.com/psg-lwzd1MlkjfdxrzXx6_-hNjKvW5RoXyry9_IOHpiUKu264gOR58olVIgXBY-ZpMne658ZLKV95LdNFUwEMAjlH3cBdnNb-gv8dg,Bluest_Chips,Hemilineman,unknown
61b41b11d6ab32dbd9a8572a,2021-11-17T10:54:23.941561,2009588736,False,1,920000000000000000,ETH,3983.769999999999982000,8163,1,59324117,https://lh3.googleusercontent.com/9rKWHJFQyIzDUJQqRSmHTDewUtMT07qJD4DGnJU8VqpBlsbeB-dEtehnmQrBpwJBCsNkivvDvQObW_Xpwqp4sLxJPcVdIxRAp7aP0w,Bluest_Chips,maxnaut,unknown
61b41b11d6ab32dbd9a8572b,2021-11-17T10:54:26.395185,2009589325,False,1,949000000000000000,ETH,3983.769999999999982000,19463,2,63105504,https://lh3.googleusercontent.com/sujyHRRUlVyKHCAvjBee47Vr1-59e04lLTLcZA7A8utpDQ5i2lTkZwDdcIy-mP1ZM6TwLvuo7-pHU2TJnzflI4b1tyjbtqDTVGlf,Bluest_Chips,Is_Your_Name,unknown
61b41b11d6ab32dbd9a8572c,2021-11-17T10:54:28.743462,2009589891,False,1,954320000000000000,ETH,3983.769999999999982000,20828,1,64485451,https://lh3.googleusercontent.com/zjeXGlOo815SZQWRdIptQJyAcFcJMKwz-30g0vkAWeivGTbJZDnmMF6HODvmrYp3ze9tcIgV2CwKCyXatK-Qc87m0vagX8a0SNJbFQ,Bluest_Chips,SolomsVault,unknown
61b41b11d6ab32dbd9a8572d,2021-11-17T10:42:53.989714,2009381818,False,1,850000000000000000,ETH,3983.769999999999982000,24224,1,68292819,https://lh3.googleusercontent.com/EO4eIKTtB67mXS-v_yr7GCxRkkHjhgucWdp3VhT8DER-Th4rW7BDqP5XMudcsFQUhEgNti8aljJRBjzl3G6fYZluf5f5PYLPpMpG,redguy,avarice,redguy
61b41b11d6ab32dbd9a8572e,2021-11-17T10:42:17.153443,2009372801,False,1,860000000000000000,ETH,3983.769999999999982000,24221,1,68292812,https://lh3.googleusercontent.com/-aRkFfFq8KAZBJiHjKOv-lZr10rulmxrEPm1gn1wnufbSLAFK_tTQPQSXqFtVZXbrm5_HNC_KSbVt8tvr6-PBVeW1Mu39JIED_hn,redguy,avarice,redguy
61b41b11d6ab32dbd9a8572f,2021-11-17T10:41:52.111261,2009366161,False,1,870000000000000000,ETH,3983.769999999999982000,9158,2,59340860,https://lh3.googleusercontent.com/03-Ka3kJGYlESIE1nL2tSfNk86sNKJE78ijcZDR5F87wYrsbYO_QnVwmlBl8aLbDuDbSVdVAFEFhuR0XYt7k7v5dCgn4dmBDegMA3g,redguy,unknown,redguy
61b41b11d6ab32dbd9a85730,2021-11-17T10:40:31.803599,2009346047,False,1,860000000000000000,ETH,3983.769999999999982000,25316,1,68570114,https://lh3.googleusercontent.com/TYSn0OlTX6OaOY95XvrNbOGw8w_FKK4GoxdTeg7BQYqOhXm7-V0QkO4nUKN0dzoF5cz4GfaOLSZS2xFiCjhAGpD_wj-kjiFz4dKkOQ,redguy,In2Oblivion,redguy
61b41b11d6ab32dbd9a85731,2021-11-17T10:39:47.305827,2009334955,False,1,880000000000000000,ETH,3983.769999999999982000,24250,1,68292976,https://lh3.googleusercontent.com/Wy1ffwetQkZD2FOC_NtQMlf7XnUGRFbR-0M2Q2yfzfouVuTShB2kkSN-AAs8_-fCwfw4CDvNwk8f2BErFu6WYKL0jxsHelY2SmI4pB0,redguy,avarice,redguy
61b41b11d6ab32dbd9a85732,2021-11-17T10:39:47.305684,2009334956,False,1,880000000000000000,ETH,3983.769999999999982000,24236,1,68292875,https://lh3.googleusercontent.com/S66ZDEbP0d4aAfNgBJXIhLwp8VAB2Kp69kRVxXIF3hsMskPOaeY7iVgUXIjB20Do6XivBOjDw4akcFJ9L13z13icOBbDVj8pmJn38qA,redguy,avarice,redguy
61b41b11d6ab32dbd9a85733,2021-11-17T10:39:30.298844,2009330307,False,1,890000000000000000,ETH,3983.769999999999982000,12645,2,59503002,https://lh3.googleusercontent.com/1jitG-8JtBNjuygwSDbOsA0RH77SEiAn4W20f9fgdHjdM40mI0vIuwwHZGCQiqpT7LPKjo5Ie__ILcqY6UzEgKpjIXoXKi0CybUy4w,redguy,lexpress,redguy
61b41b11d6ab32dbd9a85734,2021-11-17T10:39:12.293240,2009325354,False,1,900000000000000000,ETH,3983.769999999999982000,5967,1,59288561,https://lh3.googleusercontent.com/-7zF-vw8_ueHu3xlGXZCPm1_3r4hANao-tYg_tOb7dgGggouJjJgBsT6HWP0RS6A-SBM4dBk2FsJjcaHuzI3VdsjPpW4z3wjyi1p,redguy,unknown,redguy
61b41b11d6ab32dbd9a85735,2021-11-17T10:38:41.547048,2009317541,False,1,900000000000000000,ETH,3983.769999999999982000,18024,1,61443404,https://lh3.googleusercontent.com/YUy5yY1dhIcm3OEtC9a8xYGTqOtxBq12vGcwVm3Zb0N0WOwLLiGEKrFXb7bLNmWhGFn7HUmZ1-Aehfb9YR21O5A_xS4peVvX1zmVzw,redguy,Name_Is_Null,redguy
61b41b11d6ab32dbd9a85736,2021-11-17T10:38:41.950498,2009317675,False,1,900000000000000000,ETH,3983.769999999999982000,23990,1,68156852,https://lh3.googleusercontent.com/6XBMnJMCBfHR5gTrb2_RgbykECb9Axi-6fcI1LslTKxRsPMMvmTGuvsZeYY3FzIAq1tTvOVwcCndrk-8T8UJg_9wc26Y3OiKuj9Y4Q,redguy,Mesta,redguy
61b41b11d6ab32dbd9a85737,2021-11-17T10:38:41.726345,2009317596,False,1,900000000000000000,ETH,3983.769999999999982000,4701,1,59279464,https://lh3.googleusercontent.com/7DvH578Ytgn0sI7AETh4i-ttx-zmKLkbb4WGGVkOayEiXCZ-M4dpPW0c9POxgEfxWgiCj5bCuYnqyNni3Rl1n8I4PInkVrTCg4rfEw,redguy,dadadadadada_vault,redguy
61b41b12d6ab32dbd9a85738,2021-11-17T10:33:08.532698,2009227245,False,1,1000000000000000000,ETH,3983.769999999999982000,4880,1,59281122,https://lh3.googleusercontent.com/IsyIPqTlqc5d0ciK_ImEO9B_FpcVKjvYggP5ZkuggH7wo3dh7F1ITyGRo7LIg236mKwsZurGPzvT6-xt7EVAkxPxPifpQbWv0wgE,0xCapri,8rax,0xCapri
61b41b12d6ab32dbd9a85739,2021-11-17T10:30:47.997604,2009184802,False,1,850000000000000000,ETH,3983.769999999999982000,2259,2,59270086,https://lh3.googleusercontent.com/T4qhb0CPCJ218G-FFEctB84axtGNZxkPx-qyyA9gUzXbWY_0gq61BI5IfdketRsh4kwmHtoBS2OYlLVlrEAWIJl_ej0gv5Fw2vqkqg,0xBA,p8p101,0xBA
61b41b12d6ab32dbd9a8573a,2021-11-17T09:50:14.568346,2008358457,False,1,890000000000000000,ETH,3983.769999999999982000,8689,1,59334229,https://lh3.googleusercontent.com/pMhomHIckeI-JEjdg-Gu115HcoGd08e0vSpvq3sHUIeM4c4fkCAuZPtwOYyt8tD5eOthafzRzlPK1yq5Rn3EZNiMEPrpPwRYja1M-g,Roneci,JPEGS-VAULT,Roneci
61b41b12d6ab32dbd9a8573b,2021-11-17T09:43:25.461395,2008270348,False,1,1000000000000000000,ETH,3983.769999999999982000,26049,2,68673509,https://lh3.googleusercontent.com/xkjofKxrad1OiZZYaxQAp0NUgJWhuTl2-S13UMJ1Nwo0Hk8nGX0lqXklskJ4jRjWixKgykU6SDKJb55NKF50_AvjjMh7oZNdTdhY9bY,0xCoffeeChen,unknown,0xCoffeeChen
61b41b12d6ab32dbd9a8573c,2021-11-17T09:40:23.593657,2008229950,False,1,1000000000000000000,ETH,3983.769999999999982000,6436,1,59295490,https://lh3.googleusercontent.com/Vb0R40ZW71A4Vs9RFM9EKLw7tonItfAsVz2wszbQ-Ranzf1eu9APzGKbf0G8ASHQ44ZlNT1lThjRIO_qz_JXzTP3M4BUnVOHQ_IH,0xCoffeeChen,iRacer77,0xCoffeeChen
61b41b12d6ab32dbd9a8573d,2021-11-17T09:29:29.805883,2008038442,unknown,1,441000000000000000,WETH,3972.699999999999818000,2259,2,59270086,https://lh3.googleusercontent.com/T4qhb0CPCJ218G-FFEctB84axtGNZxkPx-qyyA9gUzXbWY_0gq61BI5IfdketRsh4kwmHtoBS2OYlLVlrEAWIJl_ej0gv5Fw2vqkqg,giancarlitosway,giancarlitosway,p8p101
61b41b12d6ab32dbd9a8573e,2021-11-17T09:29:21.741033,2008036600,False,1,1000000000000000000,ETH,3983.769999999999982000,25201,1,68534033,https://lh3.googleusercontent.com/Oz-F7YN8RS5p2TGBL0G8yMje-rlm-vVS3Bcma23gxNfAmUWoNqJ1eYBanJh2uh6qMBy-rHz00zekjrOK5KTQnaDy_ifprp7uRKp2eA,0xCapri,AAAAAAAAAAAAAAAAAAAAAAAA,0xCapri
61b41b12d6ab32dbd9a8573f,2021-11-17T09:24:11.516184,2007953064,False,1,990000000000000000,ETH,3983.769999999999982000,18403,2,61681858,https://lh3.googleusercontent.com/EQ7xI2gj9XJwpFwM3YsEcSFjFE7aYA2InsHWDfZ_tBMR7v__qA32Do8HxEbNFP-LgueDN5n7_O-bIoJUw7caIh0LO9TSX85MbbAx7k0,0xCoffeeChen,Firinne,0xCoffeeChen
61b41b12d6ab32dbd9a85740,2021-11-17T09:12:05.745141,2007740549,False,1,445000000000000000,ETH,3983.769999999999982000,1,14807,44596334,https://lh3.googleusercontent.com/9GgkzN-7si-yuuOHyZ6OmOj28LBRutwfFA-rgJnT10vXDuv8-nJdVd5r6UjQEnvlquDEYHVlXIt82Y5rzKNXljSV9rp7hI6BQtCleQ,yulunennn,ragnuuts,yulunennn
61b41b12d6ab32dbd9a85741,2021-11-17T09:02:48.928854,2007597551,False,1,445000000000000000,ETH,3983.769999999999982000,1,14807,44596334,https://lh3.googleusercontent.com/9GgkzN-7si-yuuOHyZ6OmOj28LBRutwfFA-rgJnT10vXDuv8-nJdVd5r6UjQEnvlquDEYHVlXIt82Y5rzKNXljSV9rp7hI6BQtCleQ,itsheyjeli,Fractamonic,itsheyjeli
61b41b12d6ab32dbd9a85742,2021-11-17T08:57:58.640588,2007528515,False,1,5000000000000000000,ETH,3983.769999999999982000,310,1,81198916,https://lh3.googleusercontent.com/1N8NWoAA7DiNzEcQEHywAZ8sMVMUwqhqc420qpZbkx0oB0p-_Te4yji2d4cSjp8WIZWrPZLLnw-SqvehP_JzkGJ7drz7-zesgIVCkw,JGE8,Mokoginta,JGE8
61b41b12d6ab32dbd9a85743,2021-11-17T08:45:14.876649,2007325359,False,1,890000000000000000,ETH,3983.769999999999982000,23560,1,67987319,https://lh3.googleusercontent.com/mY4ZyvIp5nxuwx_QvtmaXVaHN9tlQynvH70OeGZac0hQqDimc6cw2F1LzBVqmTzW_Oz310BbXr1aWbCTIY-df5sJTpHV5F7KH0lj0A,0xCapri,pokgai,0xCapri
61b41b12d6ab32dbd9a85744,2021-11-17T08:31:26.403344,2007113863,False,1,850000000000000000,ETH,3983.769999999999982000,24223,1,68292816,https://lh3.googleusercontent.com/v2fOS4zy_bn99bxiGGCIdu_ZRi0NGJh2soD0raMX6xGeEZEN7uzZRe9Ab8VQMPohgkUSlwUo2z3p8dZzaABM3nzvhgn1cuoxXoofiS0,hisnameisolllie,avarice,hisnameisolllie
61b41b12d6ab32dbd9a85745,2021-11-17T08:24:21.242386,2007001211,False,1,445000000000000000,ETH,3983.769999999999982000,1,14807,44596334,https://lh3.googleusercontent.com/9GgkzN-7si-yuuOHyZ6OmOj28LBRutwfFA-rgJnT10vXDuv8-nJdVd5r6UjQEnvlquDEYHVlXIt82Y5rzKNXljSV9rp7hI6BQtCleQ,KingLeonidas,skytach,KingLeonidas
61b41b12d6ab32dbd9a85746,2021-11-17T08:20:18.787241,2006932830,False,1,440000000000000000,ETH,3983.769999999999982000,1,14807,44596334,https://lh3.googleusercontent.com/9GgkzN-7si-yuuOHyZ6OmOj28LBRutwfFA-rgJnT10vXDuv8-nJdVd5r6UjQEnvlquDEYHVlXIt82Y5rzKNXljSV9rp7hI6BQtCleQ,ASHodler,dadadadadada_vault,ASHodler
61b41b12d6ab32dbd9a85747,2021-11-17T08:17:56.683441,2006889676,False,1,430000000000000000,ETH,3983.769999999999982000,1,14807,44596334,https://lh3.googleusercontent.com/9GgkzN-7si-yuuOHyZ6OmOj28LBRutwfFA-rgJnT10vXDuv8-nJdVd5r6UjQEnvlquDEYHVlXIt82Y5rzKNXljSV9rp7hI6BQtCleQ,yulunennn,tartz,yulunennn
61b41b12d6ab32dbd9a85748,2021-11-17T08:17:18.482678,2006880378,False,1,430000000000000000,ETH,3983.769999999999982000,1,14807,44596334,https://lh3.googleusercontent.com/9GgkzN-7si-yuuOHyZ6OmOj28LBRutwfFA-rgJnT10vXDuv8-nJdVd5r6UjQEnvlquDEYHVlXIt82Y5rzKNXljSV9rp7hI6BQtCleQ,AlexRu,8rax,AlexRu
61b41b12d6ab32dbd9a85749,2021-11-17T08:01:42.636836,2006616894,False,1,430000000000000000,ETH,3983.769999999999982000,1,14807,44596334,https://lh3.googleusercontent.com/9GgkzN-7si-yuuOHyZ6OmOj28LBRutwfFA-rgJnT10vXDuv8-nJdVd5r6UjQEnvlquDEYHVlXIt82Y5rzKNXljSV9rp7hI6BQtCleQ,HildaTsai,8rax,HildaTsai
61b41b12d6ab32dbd9a8574a,2021-11-17T07:58:53.630644,2006562484,False,1,900000000000000000,ETH,3983.769999999999982000,5963,1,59288550,https://lh3.googleusercontent.com/rTmQZNG6S6mbuDXko7Ih9cS_7FzVIPS5tEPzgVWwSO2M1FTSPkl7r7XDYD-Zzi_dTt1gWqUr-PoDHHMCcyuwrtx3-EeAjgQn2HyY,yulunennn,unknown,yulunennn
61b41b12d6ab32dbd9a8574b,2021-11-17T07:55:13.187251,2006493557,False,1,429000000000000000,ETH,3983.769999999999982000,1,14807,44596334,https://lh3.googleusercontent.com/9GgkzN-7si-yuuOHyZ6OmOj28LBRutwfFA-rgJnT10vXDuv8-nJdVd5r6UjQEnvlquDEYHVlXIt82Y5rzKNXljSV9rp7hI6BQtCleQ,Aplus666,cryptostorm,Aplus666
61b41b12d6ab32dbd9a8574c,2021-11-17T07:35:08.693327,2006198534,False,1,430000000000000000,ETH,3983.769999999999982000,1,14807,44596334,https://lh3.googleusercontent.com/9GgkzN-7si-yuuOHyZ6OmOj28LBRutwfFA-rgJnT10vXDuv8-nJdVd5r6UjQEnvlquDEYHVlXIt82Y5rzKNXljSV9rp7hI6BQtCleQ,SpringyLlama,bored_punk,SpringyLlama
61b41b12d6ab32dbd9a8574d,2021-11-17T07:24:32.279112,2006027950,False,1,860000000000000000,ETH,3983.769999999999982000,24222,1,68292814,https://lh3.googleusercontent.com/r4Zdify5l0-HBglqFwocjrWpPkGi9ig4hm7cRRKwhIFXvUD8ypovy5rDR2Cj38Mo3z8zzajcJat5ThQOYIIyghslTpxE5ETAqI24Zw,jiren523,avarice,jiren523
61b41b12d6ab32dbd9a8574e,2021-11-17T07:24:31.311495,2006027674,False,1,50000000000000000000,ASH,1.910000000000000000,1,14807,44596334,https://lh3.googleusercontent.com/9GgkzN-7si-yuuOHyZ6OmOj28LBRutwfFA-rgJnT10vXDuv8-nJdVd5r6UjQEnvlquDEYHVlXIt82Y5rzKNXljSV9rp7hI6BQtCleQ,ComedyCrypto,KCS_,ComedyCrypto
61b41b12d6ab32dbd9a8574f,2021-11-17T07:21:40.417017,2005985199,False,1,429000000000000000,ETH,3983.769999999999982000,1,14807,44596334,https://lh3.googleusercontent.com/9GgkzN-7si-yuuOHyZ6OmOj28LBRutwfFA-rgJnT10vXDuv8-nJdVd5r6UjQEnvlquDEYHVlXIt82Y5rzKNXljSV9rp7hI6BQtCleQ,seymourbutts,unknown,seymourbutts
61b41b12d6ab32dbd9a85750,2021-11-17T07:12:28.517956,2005831329,False,1,880000000000000000,ETH,3983.769999999999982000,24230,1,68292836,https://lh3.googleusercontent.com/20lz7lH98oDNZkDpnlMFjJ4FWPMyt_m4oF6GwJILjWTiFduxPHT8O2ovbH91qMq_Di8wygpTdohm9iFh6j0OWd5LdZPoTNDFvFd7KA,unknown,avarice,unknown
61b41b12d6ab32dbd9a85751,2021-11-17T07:11:46.706176,2005816411,unknown,1,415000000000000000,WETH,3972.699999999999818000,1,14807,44596334,https://lh3.googleusercontent.com/9GgkzN-7si-yuuOHyZ6OmOj28LBRutwfFA-rgJnT10vXDuv8-nJdVd5r6UjQEnvlquDEYHVlXIt82Y5rzKNXljSV9rp7hI6BQtCleQ,0xC69IN0r1c,0xC69IN0r1c,sd_brian
61b41b12d6ab32dbd9a85752,2021-11-17T07:06:29.994078,2005725487,False,1,1000000000000000000,ETH,3983.769999999999982000,25427,1,68609960,https://lh3.googleusercontent.com/sk4urFCqXG9APU4dbG5JnqdzuCTVVX9EzvMMWqAGonjEJ6uv1iCNKUahoeiG4n4vruqs4g9Nql-ZAaoO4Anchcjbxkn23g3JR16Y,Seitz,joooordd,Seitz
61b41b12d6ab32dbd9a85753,2021-11-17T07:01:44.195616,2005637148,unknown,1,471900000000000000,WETH,3972.699999999999818000,7762,2,59315734,https://lh3.googleusercontent.com/-WA_cyPksqvL8kZrgNW_b5rxPDvIWLUzfjalV3qqLmQx2Xam8kOGiJirsHPOxWml8y1lbN4ah1Vi0avSeKtIzCUunc6CtzhNGnz5X8k,jctbull,jctbull,unknown
61b41b12d6ab32dbd9a85754,2021-11-17T05:35:42.071885,2003813933,False,1,950000000000000000,ETH,3983.769999999999982000,25375,1,68601221,https://lh3.googleusercontent.com/R_petFTSDylSoj6ef3O6KeLaVg_NZA8iqKaKWefnn2ALsxJFoAW0y0njfyZMvROlbbflTXrIPmhhNocWzjmRug6VxYhQ3DIOg89a,unknown,0x9d1c,unknown
61b41b12d6ab32dbd9a85755,2021-11-17T05:27:05.374298,2003662612,False,1,1000000000000000000,ETH,3983.769999999999982000,24291,1,68300942,https://lh3.googleusercontent.com/IN26YwcXzBhsB7cHhxf98lCcZs-V3DPNwMuxz-cE5_pPMfMkcU7CQFkxPpqAsRMWRpA0gjVL6fhgjomY74eRgiNSfIRceWi9Cg-9wCg,Ki3ve,WellDoneSteak,Ki3ve
